RunID,CheckSum,StepType,StepLabel,ChannelNumber,SampleIndex,CurveTime,CurvePressure,Weight
375a1ed352c249328a1829c17885849d,-837399893,-533331728,Aspirate,5,88,920,-507,0.00523
375a1ed352c249328a1829c17885849d,-837399893,-533331728,Aspirate,5,88,930,-502,0.00523
375a1ed352c249328a1829c17885849d,-837399893,-533331728,Aspirate,5,88,940,-493,0.00523
375a1ed352c249328a1829c17885849d,-837399893,-533331728,Aspirate,5,88,950,-488,0.00523
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,0,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,10,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,20,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,30,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,40,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,50,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,60,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,70,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,80,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,90,-112,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,100,-219,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,110,-322,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,120,-434,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,130,-541,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,140,-654,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,150,-761,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,160,-869,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,170,-966,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,180,-1074,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,190,-332,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,200,-112,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,210,-97,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,220,-92,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,230,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,240,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,250,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,260,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,270,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,280,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,290,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,300,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,310,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,320,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,330,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,340,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,350,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,360,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,370,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,380,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,390,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,400,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,410,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,420,-78,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,430,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,440,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,450,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,460,-92,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,470,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,480,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,490,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,500,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,510,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,520,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,530,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,540,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,550,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,560,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,570,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,580,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,590,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,600,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,610,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,620,-83,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,630,-87,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,640,-92,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,650,-92,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,660,-78,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,670,-53,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,680,-14,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,690,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,700,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,710,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,720,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,730,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,740,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,750,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,760,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,770,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,780,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,790,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,800,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,810,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,820,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,830,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,840,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,850,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,860,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,870,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,880,-4,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,890,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,900,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,910,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,920,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,930,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,940,0,-0.0003
375a1ed352c249328a1829c17885849d,-1928347964,-533331728,Aspirate,6,89,950,0,-0.0003
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,0,9,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,10,9,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,20,4,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,30,9,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,40,4,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,50,9,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,60,9,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,70,9,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,80,14,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,90,-83,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,100,-190,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,110,-297,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,120,-410,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,130,-507,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,140,-571,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,150,-615,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,160,-649,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,170,-673,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,180,-703,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,190,-717,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,200,-722,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,210,-737,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,220,-747,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,230,-756,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,240,-776,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,250,-786,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,260,-791,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,270,-786,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,280,-781,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,290,-781,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,300,-786,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,310,-781,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,320,-781,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,330,-781,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,340,-776,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,350,-766,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,360,-761,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,370,-766,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,380,-786,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,390,-791,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,400,-795,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,410,-800,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,420,-805,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,430,-795,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,440,-795,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,450,-795,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,460,-795,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,470,-800,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,480,-805,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,490,-805,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,500,-810,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,510,-805,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,520,-800,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,530,-805,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,540,-805,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,550,-786,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,560,-815,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,570,-820,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,580,-825,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,590,-830,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,600,-825,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,610,-815,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,620,-795,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,630,-800,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,640,-800,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,650,-805,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,660,-810,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,670,-761,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,680,-688,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,690,-590,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,700,-507,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,710,-444,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,720,-395,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,730,-351,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,740,-322,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,750,-292,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,760,-278,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,770,-253,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,780,-239,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,790,-219,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,800,-244,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,810,-239,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,820,-234,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,830,-224,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,840,-209,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,850,-205,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,860,-195,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,870,-195,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,880,-195,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,890,-195,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,900,-190,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,910,-205,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,920,-219,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,930,-224,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,940,-224,0.05187
375a1ed352c249328a1829c17885849d,-1814253556,-533331728,Aspirate,7,90,950,-229,0.05187
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,0,0,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,10,0,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,20,-4,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,30,0,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,40,-4,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,50,0,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,60,-4,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,70,0,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,80,-78,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,90,-180,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,100,-297,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,110,-400,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,120,-498,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,130,-556,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,140,-595,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,150,-625,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,160,-644,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,170,-659,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,180,-664,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,190,-668,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,200,-673,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,210,-678,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,220,-683,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,230,-693,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,240,-698,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,250,-703,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,260,-703,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,270,-703,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,280,-703,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,290,-703,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,300,-703,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,310,-712,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,320,-717,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,330,-717,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,340,-722,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,350,-722,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,360,-722,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,370,-722,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,380,-722,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,390,-727,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,400,-732,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,410,-732,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,420,-737,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,430,-742,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,440,-742,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,450,-737,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,460,-737,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,470,-737,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,480,-742,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,490,-747,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,500,-751,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,510,-751,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,520,-751,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,530,-742,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,540,-747,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,550,-747,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,560,-751,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,570,-751,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,580,-756,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,590,-756,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,600,-766,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,610,-756,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,620,-756,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,630,-751,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,640,-756,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,650,-756,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,660,-766,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,670,-717,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,680,-629,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,690,-532,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,700,-458,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,710,-400,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,720,-351,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,730,-317,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,740,-292,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,750,-278,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,760,-263,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,770,-258,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,780,-249,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,790,-244,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,800,-244,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,810,-239,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,820,-234,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,830,-239,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,840,-234,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,850,-234,0.05084
375a1ed352c249328a1829c17885849d,-1579686738,-533331728,Aspirate,8,91,860,-234,0.05084
